,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
1644,2020-04-07,08:00,2020-04-07,10:00,6.5,2002,NLRTM,NLRTM,StoppageArrival,0.0,0.0,40.0,Maneuvering,7100.0,52.0,North,3.0,East,3.0,3.0,0.0,2.8,2.8,0.0,1.0,0.0,98.211,4.0,218.9318,21.8008,0.3114,0.0099,vessel_2
1649,2020-04-10,01:00,2020-04-10,03:00,7.0,2002,NLRTM,NLRTM,Arrival,0.0,0.0,42.0,Maneuvering,6950.0,51.0,North,4.0,East,0.8,0.8,0.0,5.5,5.5,0.0,1.3,0.0,197.078,4.0,222.8884,24.3656,0.5573,0.0111,vessel_2
1659,2020-04-18,07:42,2020-04-18,09:42,2.0,'2002,NLRTM,SGSIN,Arrival,183974.222,0.6127,0.5,Maneuvering,2600.0,51.0,North,4.0,East,0.3,0.3,0.0,0.2,0.2,0.0,0.3,0.0,153.2523,0.5,223.0164,2.5648,0.041,0.0012,vessel_2
1666,2020-04-22,20:30,2020-04-22,22:30,6.0,',NLRTM,SGSIN,BeginOfSeaPassage,284032.728,0.946,45.0,Maneuvering,5550.0,51.0,North,3.0,East,0.5,0.5,0.0,6.0,6.0,0.0,1.1,0.0,195.8014,5.5,222.7142,24.3656,0.5818,0.0111,vessel_2
1668,2020-04-23,11:00,2020-04-23,12:00,14.5,',NLRTM,SGSIN,NoonSea,284032.728,0.946,179.0,Sailing,14150.0,50.0,North,0.0,West,0.0,0.0,0.0,38.9,38.9,0.0,2.2,0.0,188.8624,14.5,175.7424,131.7666,3.3681,0.0598,vessel_2
1669,2020-04-24,01:42,2020-04-24,02:42,14.7,',NLRTM,SGSIN,LeavingSpecialArea,284032.728,0.946,195.0,Sailing,12900.0,49.0,North,5.0,West,0.0,0.0,0.0,37.0,37.0,0.0,2.2,0.0,194.3636,14.7,223.5533,125.6752,3.2124,0.057,vessel_2
1670,2020-04-24,02:28,2020-04-24,03:28,0.7667,',NLRTM,SGSIN,BeginFuelChangeOver,284032.728,0.946,9.0,Sailing,12900.0,49.0,North,5.0,West,0.0,0.0,0.0,1.9,1.9,0.0,0.1,0.0,191.3716,0.7667,194.836,6.412,0.1639,0.0029,vessel_2
1671,2020-04-24,06:28,2020-04-24,07:28,4.0,',NLRTM,SGSIN,EndFuelChangeOver,284032.728,0.946,40.0,Sailing,12900.0,49.0,North,6.0,West,0.0,0.0,0.0,10.9,0.0,10.9,0.0,0.6,198.2829,4.0,211.1326,35.811,1.0026,0.115,vessel_2
1672,2020-04-24,11:00,2020-04-24,12:00,4.5333,',NLRTM,SGSIN,NoonSea,284032.728,0.946,64.0,Sailing,12900.0,48.0,North,6.0,West,0.0,0.2,0.0,12.3,0.0,12.3,0.0,0.6,197.4269,4.5333,186.2935,40.8118,1.1246,0.1293,vessel_2
1674,2020-04-25,11:00,2020-04-25,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,327.0,Sailing,15500.0,43.0,North,10.0,West,0.0,0.0,0.0,73.6,0.0,73.6,0.0,4.6,185.7134,24.0,163.5545,243.5148,6.8175,0.782,vessel_2
1676,2020-04-26,11:00,2020-04-26,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,316.0,Sailing,14000.0,38.0,North,13.0,West,0.0,0.2,0.0,67.3,0.0,67.3,0.0,4.4,188.0114,24.0,209.8631,223.915,6.2508,0.7173,vessel_2
1678,2020-04-27,11:00,2020-04-27,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,321.0,Sailing,14200.0,33.0,North,15.0,West,0.0,1.3,0.0,68.0,0.0,68.0,0.0,4.5,187.2914,24.0,209.5224,229.9328,6.3206,0.7269,vessel_2
1680,2020-04-28,11:00,2020-04-28,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,324.0,Sailing,14100.0,29.0,North,18.0,West,0.0,0.2,0.0,67.8,0.0,67.8,0.0,4.5,188.0649,24.0,209.5224,225.7834,6.3031,0.7233,vessel_2
1682,2020-04-29,11:00,2020-04-29,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,319.0,Sailing,13300.0,23.0,North,18.0,West,0.0,0.2,0.0,64.0,0.0,64.0,0.0,4.5,188.2026,24.0,209.5224,213.9502,5.9718,0.6853,vessel_2
1684,2020-04-30,11:00,2020-04-30,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,314.0,Sailing,13200.0,18.0,North,19.0,West,0.0,0.1,0.0,63.8,0.0,63.8,0.0,4.5,189.0358,24.0,209.5224,213.0068,5.9544,0.6831,vessel_2
1686,2020-05-01,11:00,2020-05-01,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,312.0,Sailing,13300.0,13.0,North,19.0,West,0.2,1.1,0.2,64.0,0.0,64.0,0.0,4.5,188.2026,24.0,209.5224,217.4584,5.9732,0.6886,vessel_2
1688,2020-05-02,11:00,2020-05-02,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,312.0,Sailing,12900.0,8.0,North,18.0,West,0.3,0.0,0.3,62.4,0.0,62.4,0.0,4.6,189.1874,24.0,209.1976,209.5722,5.8431,0.673,vessel_2
1690,2020-05-03,11:00,2020-05-03,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,311.0,Sailing,13300.0,4.0,North,15.0,West,0.0,0.0,0.0,63.9,0.0,63.9,0.0,4.8,187.9085,24.0,208.5912,213.9318,5.9893,0.687,vessel_2
1692,2020-05-04,11:00,2020-05-04,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,286.0,Sailing,14000.0,0.0,North,12.0,West,0.2,0.0,0.2,67.3,0.0,67.3,0.0,4.7,188.0114,24.0,208.8875,224.8308,6.2783,0.722,vessel_2
1694,2020-05-05,11:00,2020-05-05,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,293.0,Sailing,15000.0,2.0,South,8.0,West,0.2,0.0,0.2,71.4,0.0,71.4,0.0,4.8,186.1676,24.0,208.5912,237.9096,6.6445,0.764,vessel_2
1696,2020-05-06,11:00,2020-05-06,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,297.0,Sailing,15000.0,6.0,South,5.0,West,0.2,0.0,0.2,71.3,0.0,71.3,0.0,4.8,185.9069,24.0,208.5912,237.5982,6.6358,0.763,vessel_2
1698,2020-05-07,11:00,2020-05-07,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,305.0,Sailing,14800.0,10.0,South,2.0,West,0.0,0.0,0.0,70.6,0.0,70.6,0.0,4.7,186.5693,24.0,218.8345,234.4842,6.5647,0.753,vessel_2
1700,2020-05-08,11:00,2020-05-08,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,307.0,Sailing,14700.0,15.0,South,0.0,East,0.3,0.0,0.3,70.2,0.0,70.2,0.0,4.7,186.7743,24.0,208.8875,234.1728,6.5318,0.752,vessel_2
1702,2020-05-09,11:00,2020-05-09,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,296.0,Sailing,15100.0,19.0,South,3.0,East,0.0,0.0,0.0,71.9,0.0,71.9,0.0,4.7,186.2298,24.0,208.8875,238.5324,6.678,0.766,vessel_2
1704,2020-05-10,11:00,2020-05-10,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,298.0,Sailing,14800.0,23.0,South,6.0,East,0.3,0.0,0.3,70.6,0.0,70.6,0.0,4.5,186.5693,24.0,209.5224,234.7956,6.5493,0.754,vessel_2
1706,2020-05-11,11:00,2020-05-11,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,303.0,Sailing,14850.0,27.0,South,9.0,East,0.0,0.0,0.0,70.7,0.0,70.7,0.0,4.6,186.2045,24.0,209.1976,234.4842,6.5647,0.753,vessel_2
1708,2020-05-12,10:00,2020-05-12,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,291.0,Sailing,14650.0,30.0,South,12.0,East,0.3,0.0,0.3,67.3,0.0,67.3,0.0,4.4,187.4814,23.0,208.8021,224.208,6.2529,0.72,vessel_2
1710,2020-05-13,10:00,2020-05-13,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,290.0,Sailing,15400.0,34.0,South,16.0,East,0.0,0.0,0.0,73.2,0.0,73.2,0.0,4.6,185.9035,24.0,209.1976,242.2692,6.7826,0.778,vessel_2
1712,2020-05-14,10:00,2020-05-14,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,280.0,Sailing,14850.0,35.0,South,22.0,East,0.3,0.0,0.3,71.0,0.0,71.0,0.0,4.6,186.9946,24.0,209.1976,236.3526,6.5929,0.759,vessel_2
1714,2020-05-15,09:00,2020-05-15,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,278.0,Sailing,14600.0,33.0,South,27.0,East,0.0,0.0,0.0,66.7,0.0,66.7,0.0,4.4,186.4462,23.0,208.8021,221.4054,6.1985,0.711,vessel_2
1716,2020-05-16,09:00,2020-05-16,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,304.0,Sailing,14550.0,31.0,South,33.0,East,0.3,0.0,0.3,69.5,0.0,69.5,0.0,4.6,186.8181,24.0,209.1976,231.6816,6.4621,0.744,vessel_2
1718,2020-05-17,09:00,2020-05-17,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,309.0,Sailing,14700.0,29.0,South,38.0,East,0.2,0.0,0.2,69.9,0.0,69.9,0.0,4.6,185.9761,24.0,209.1976,232.6158,6.4963,0.747,vessel_2
1720,2020-05-18,09:00,2020-05-18,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,297.0,Sailing,14800.0,27.0,South,43.0,East,0.0,0.0,0.0,70.4,0.0,70.4,0.0,4.6,186.0408,24.0,209.1976,233.55,6.5385,0.75,vessel_2
1722,2020-05-19,08:00,2020-05-19,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,259.0,Sailing,14500.0,25.0,South,47.0,East,0.3,0.0,0.3,66.1,0.0,66.1,0.0,4.4,186.0433,23.0,208.8021,220.4712,6.1483,0.708,vessel_2
1724,2020-05-20,08:00,2020-05-20,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,314.0,Sailing,12900.0,22.0,South,52.0,East,0.2,0.0,0.2,65.2,0.0,65.2,0.0,4.6,197.6765,24.0,209.1976,217.98,6.0865,0.7,vessel_2
1726,2020-05-21,08:00,2020-05-21,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,302.0,Sailing,14150.0,19.0,South,56.0,East,0.0,0.0,0.0,67.8,0.0,67.8,0.0,4.7,187.4004,24.0,208.8875,225.765,6.3206,0.725,vessel_2
1728,2020-05-22,07:00,2020-05-22,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,241.0,Sailing,14300.0,18.0,South,60.0,East,0.3,0.0,0.3,54.35,0.0,65.9,0.0,4.5,188.9326,23.0,209.8488,220.1598,6.1395,0.707,vessel_2
1730,2020-05-23,07:00,2020-05-23,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,235.0,Sailing,14700.0,16.0,South,64.0,East,0.0,0.0,0.0,70.0,0.0,70.0,0.0,4.5,187.2724,24.0,210.6815,231.993,6.4949,0.745,vessel_2
1732,2020-05-24,07:00,2020-05-24,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,281.0,Sailing,14750.0,14.0,South,68.0,East,0.0,0.0,0.0,70.3,0.0,70.3,0.0,4.5,187.4375,24.0,210.6815,232.9272,6.5211,0.748,vessel_2
1734,2020-05-25,06:00,2020-05-25,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,284.0,Sailing,15100.0,12.0,South,73.0,East,0.2,0.0,0.2,68.7,0.0,68.7,0.0,4.6,186.7052,23.0,209.7451,228.879,6.3917,0.735,vessel_2
1736,2020-05-26,06:00,2020-05-26,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,303.0,Sailing,15500.0,10.0,South,77.0,East,0.0,0.0,0.0,73.2,0.0,73.2,0.0,4.8,185.7259,24.0,209.7451,242.892,6.8,0.78,vessel_2
1738,2020-05-27,06:00,2020-05-27,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,302.0,Sailing,15450.0,6.0,South,81.0,East,0.2,0.0,0.2,73.0,0.0,73.0,0.0,4.8,185.8179,24.0,209.7451,242.892,6.784,0.78,vessel_2
1740,2020-05-28,05:00,2020-05-28,12:00,23.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,276.0,Sailing,14000.0,3.0,South,84.0,East,0.0,0.0,0.0,64.1,0.0,64.1,0.0,4.7,187.8913,23.0,209.646,214.2432,5.998,0.688,vessel_2
1741,2020-05-28,08:43,2020-05-28,15:43,3.7167,',NLRTM,SGSIN,BeginFuelChangeOver,284032.728,0.946,54.0,Sailing,15400.0,3.0,South,85.0,East,0.0,0.0,0.0,12.1,0.0,12.1,0.0,0.7,199.5333,3.7167,197.5178,39.8592,1.1159,0.128,vessel_2
1742,2020-05-28,10:20,2020-05-28,17:20,1.6167,',NLRTM,SGSIN,EndFuelChangeOver,284032.728,0.946,27.0,Sailing,15400.0,2.0,South,85.0,East,0.8,0.8,0.0,4.5,0.0,4.5,0.0,0.0,170.5987,1.6167,194.6089,17.512,0.4185,0.0492,vessel_2
1744,2020-05-29,05:00,2020-05-29,12:00,18.6667,',NLRTM,SGSIN,NoonSea,284032.728,0.946,268.0,Sailing,15400.0,0.0,North,88.0,East,0.0,1.1,0.0,56.3,0.0,56.3,0.0,3.7,184.8525,18.6667,207.8724,190.3666,5.2308,0.6016,vessel_2
1746,2020-05-30,05:00,2020-05-30,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,333.0,Sailing,14900.0,4.0,North,92.0,East,0.0,0.0,0.0,70.7,0.0,70.7,0.0,4.7,186.6063,24.0,205.3755,234.7956,6.5734,0.754,vessel_2
1748,2020-05-31,05:00,2020-05-31,12:00,24.0,',NLRTM,SGSIN,NoonSea,284032.728,0.946,336.0,Sailing,14000.0,6.0,North,97.0,East,0.0,0.3,0.0,66.7,0.0,66.7,0.0,4.7,187.3661,24.0,205.3755,223.3014,6.2247,0.7144,vessel_2
1749,2020-05-31,20:30,2020-06-01,04:30,15.5,',NLRTM,SGSIN,BeginFuelChangeOver,284032.728,0.946,192.0,Sailing,9700.0,3.0,North,99.0,East,0.0,0.0,0.0,34.3,0.0,34.3,0.0,2.2,215.3253,15.5,133.9663,113.661,3.1821,0.365,vessel_2
1750,2020-06-01,00:30,2020-06-01,08:30,4.0,',NLRTM,SGSIN,EndFuelChangeOver,284032.728,0.946,38.0,Sailing,9700.0,3.0,North,100.0,East,0.0,0.0,0.0,5.8,5.8,0.0,1.5,0.0,148.9075,4.0,373.5524,23.4038,0.5982,0.0106,vessel_2
1751,2020-06-01,04:00,2020-06-01,12:00,3.5,',NLRTM,SGSIN,NoonSea,284032.728,0.946,37.0,Sailing,9700.0,3.0,North,100.0,East,0.4,0.4,0.0,5.1,5.1,0.0,1.4,0.0,149.641,3.5,398.4559,22.1214,0.5327,0.01,vessel_2
1752,2020-06-01,19:30,2020-06-02,03:30,15.5,',NLRTM,SGSIN,EndOfSeaPassage,284032.728,0.946,184.0,Sailing,11950.0,1.0,North,103.0,East,0.4,0.4,0.0,35.4,35.4,0.0,3.4,0.0,190.3811,15.5,218.5081,125.6752,3.1797,0.057,vessel_2
1753,2020-06-02,02:30,2020-06-02,10:30,7.0,',SGSIN,IDNIP,Arrival,284032.728,0.946,65.0,Maneuvering,9200.0,1.0,North,103.0,East,0.4,0.4,0.0,10.7,10.7,0.0,1.6,0.0,193.0923,6.0,227.6891,40.7162,1.008,0.0185,vessel_2
1761,2020-06-07,21:00,2020-06-08,05:00,7.9,2002'',IDNIP,SGSIN,Arrival,284032.728,0.946,39.0,Maneuvering,3500.0,0.0,0,0.0,0,1.8,1.8,0.0,4.2,4.2,0.0,1.8,0.0,199.2279,6.0,222.5182,25.0068,0.4917,0.0113,vessel_2
1766,2020-06-10,13:30,2020-06-10,21:30,3.1,2002''',IDNIP,SGSIN,BeginOfSeaPassage,189989.212,0.6328,11.0,Maneuvering,3500.0,1.0,North,103.0,East,0.6,0.6,0.0,0.7,0.7,0.0,0.6,0.0,199.2279,1.0,224.1875,6.0914,0.1065,0.0028,vessel_2
1767,2020-06-10,22:00,2020-06-11,06:00,8.5,2002''',IDNIP,SGSIN,EndOfSeaPassage,189989.212,0.6328,97.0,Sailing,7150.0,2.0,North,102.0,East,0.0,0.0,0.0,11.9,11.9,0.0,1.2,0.0,195.0483,8.5,223.2246,41.9986,1.0735,0.0191,vessel_2
1768,2020-06-11,00:00,2020-06-11,08:00,2.0,2002''',IDNIP,SGSIN,StoppageArrival,189989.212,0.6328,5.0,Maneuvering,1000.0,2.0,North,102.0,East,0.3,0.3,0.0,0.2,0.2,0.0,0.4,0.0,199.2279,1.0,221.3644,2.8854,0.0492,0.0013,vessel_2
1794,2020-07-04,10:00,2020-07-04,18:00,1.5,'2002,IDNIP,SGSIN,BeginOfSeaPassage,189989.212,0.6328,8.0,Maneuvering,5000.0,2.0,North,102.0,East,0.1,0.1,0.0,1.0,1.0,0.0,0.3,0.0,199.2279,1.0,221.3644,4.4884,0.1065,0.002,vessel_2
1795,2020-07-04,21:00,2020-07-05,05:00,11.0,'2002,IDNIP,SGSIN,EndOfSeaPassage,189989.212,0.6328,117.0,Sailing,11700.0,1.0,North,103.0,East,0.0,0.0,0.0,24.7,24.7,0.0,2.1,0.0,191.1783,11.0,221.1304,85.9208,2.1963,0.039,vessel_2
1796,2020-07-04,22:54,2020-07-05,06:54,1.9,'2002,IDNIP,SGSIN,StoppageArrival,189989.212,0.6328,10.0,Maneuvering,5500.0,1.0,North,103.0,East,0.2,0.2,0.0,1.1,1.1,0.0,0.4,0.0,199.2279,1.0,233.0151,5.4502,0.1229,0.0025,vessel_2
1798,2020-07-05,04:00,2020-07-05,12:00,2.2,'2002,IDNIP,SGSIN,NoonRiver,189989.212,0.6328,8.0,Maneuvering,3600.0,1.0,North,103.0,East,0.3,0.3,0.0,0.7,0.7,0.0,0.4,0.0,193.6938,1.0,220.8736,4.4884,0.0901,0.002,vessel_2
1804,2020-07-08,18:12,2020-07-09,02:12,2.9,2002'',SGSIN,"Unspecified, Porto d",StoppageArrival,0.0,0.0,8.0,Maneuvering,4500.0,1.0,North,103.0,East,0.3,0.3,0.0,0.9,0.9,0.0,0.6,0.0,199.2279,1.0,221.6106,5.7708,0.1229,0.0026,vessel_2
1812,2020-07-12,15:30,2020-07-12,23:30,1.9,2003,SGSIN,"Unspecified, Porto d",BeginOfSeaPassage,0.0,0.0,11.0,Maneuvering,4300.0,1.0,North,103.0,East,0.3,0.3,0.0,1.6,1.6,0.0,0.4,0.0,247.9404,1.5,221.498,7.3738,0.1639,0.0036,vessel_2
1813,2020-07-13,04:00,2020-07-13,12:00,12.5,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,148.0,Sailing,7500.0,2.0,North,101.0,East,0.0,0.0,0.0,18.5,18.5,0.0,2.3,0.0,197.2366,12.5,224.2803,66.6848,1.7046,0.0327,vessel_2
1814,2020-07-13,09:00,2020-07-13,17:00,5.0,2003,SGSIN,"Unspecified, Porto d",BeginFuelChangeOver,0.0,0.0,59.0,Sailing,9000.0,3.0,North,100.0,East,0.0,0.0,0.0,7.4,7.4,0.0,0.8,0.0,164.3639,5.0,205.0277,26.2892,0.672,0.0129,vessel_2
1815,2020-07-13,12:00,2020-07-13,20:00,3.0,2003,SGSIN,"Unspecified, Porto d",EndFuelChangeOver,0.0,0.0,37.0,Sailing,9000.0,3.0,North,100.0,East,0.8,0.8,0.0,5.6,0.0,5.6,0.0,0.0,195.7621,3.0,201.678,21.5602,0.5318,0.0623,vessel_2
1817,2020-07-14,04:00,2020-07-14,12:00,16.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,208.0,Sailing,9000.0,6.0,North,97.0,East,0.0,0.0,0.0,30.1,0.0,30.1,0.0,2.9,197.2915,16.0,219.3248,102.762,2.8769,0.33,vessel_2
1819,2020-07-15,05:00,2020-07-15,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,318.0,Sailing,9600.0,4.0,North,93.0,East,0.0,0.0,0.0,48.6,0.0,48.6,0.0,5.5,191.1303,25.0,209.7451,168.4674,4.7164,0.541,vessel_2
1821,2020-07-16,05:00,2020-07-16,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,288.0,Sailing,9300.0,1.0,North,89.0,East,0.2,0.0,0.2,45.1,0.0,45.1,0.0,4.9,190.7158,24.0,209.4602,156.3228,4.3604,0.502,vessel_2
1822,2020-07-17,05:00,2020-07-17,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,284.0,Sailing,9400.0,1.0,South,86.0,East,0.0,0.0,0.0,45.6,0.0,45.6,0.0,5.7,190.7788,24.0,211.4765,159.7482,4.4723,0.513,vessel_2
1825,2020-07-18,06:00,2020-07-18,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,295.0,Sailing,9200.0,4.0,South,82.0,East,0.2,0.0,0.2,46.6,0.0,46.6,0.0,5.4,191.2329,25.0,212.367,162.5508,4.5347,0.522,vessel_2
1827,2020-07-19,07:00,2020-07-19,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,293.0,Sailing,9700.0,8.0,South,78.0,East,0.0,0.0,0.0,48.8,0.0,48.8,0.0,5.5,189.9383,25.0,207.6477,169.0902,4.7339,0.543,vessel_2
1829,2020-07-20,07:00,2020-07-20,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,304.0,Sailing,10200.0,11.0,South,75.0,East,0.0,0.0,0.0,49.4,0.0,49.4,0.0,5.0,190.4671,24.0,211.4366,169.4016,4.7426,0.544,vessel_2
1831,2020-07-21,07:00,2020-07-21,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,295.0,Sailing,9400.0,13.0,South,70.0,East,0.2,0.0,0.2,45.8,0.0,45.8,0.0,4.7,191.6156,24.0,210.0431,157.8798,4.404,0.507,vessel_2
1833,2020-07-22,08:00,2020-07-22,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,308.0,Sailing,9800.0,15.0,South,65.0,East,0.0,0.0,0.0,49.5,0.0,49.5,0.0,4.9,190.6969,25.0,210.2218,169.4016,4.7426,0.544,vessel_2
1835,2020-07-23,08:00,2020-07-23,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,296.0,Sailing,9400.0,17.0,South,61.0,East,0.2,0.0,0.2,45.6,0.0,45.6,0.0,4.7,190.7788,24.0,210.0431,157.257,4.3865,0.505,vessel_2
1837,2020-07-24,08:00,2020-07-24,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,279.0,Sailing,9100.0,19.0,South,56.0,East,0.0,0.0,0.0,44.3,0.0,44.3,0.0,4.6,191.4501,24.0,210.3549,152.2746,4.2631,0.489,vessel_2
1839,2020-07-25,08:00,2020-07-25,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,279.0,Sailing,10300.0,22.0,South,52.0,East,0.2,0.0,0.2,49.8,0.0,49.8,0.0,4.5,190.1452,24.0,210.6815,169.713,4.7353,0.545,vessel_2
1841,2020-07-26,09:00,2020-07-26,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,310.0,Sailing,10100.0,25.0,South,47.0,East,0.0,0.0,0.0,51.0,0.0,51.0,0.0,4.5,198.583,24.0,209.7451,172.827,4.8385,0.555,vessel_2
1843,2020-07-27,09:00,2020-07-27,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,315.0,Sailing,9250.0,27.0,South,42.0,East,0.0,1.6,0.0,44.7,0.0,44.7,0.0,4.5,190.0461,24.0,218.4845,158.3384,4.2893,0.4945,vessel_2
1845,2020-07-28,10:00,2020-07-28,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,289.0,Sailing,10500.0,29.0,South,37.0,East,0.0,1.4,0.0,52.7,0.0,52.7,0.0,4.5,189.4898,25.0,209.7451,182.6092,4.9867,0.5742,vessel_2
1847,2020-07-29,10:00,2020-07-29,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,299.0,Sailing,10400.0,31.0,South,32.0,East,0.0,0.0,0.0,50.2,0.0,50.2,0.0,4.0,189.8294,24.0,209.7451,168.7788,4.7252,0.542,vessel_2
1849,2020-07-30,10:00,2020-07-30,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,257.0,Sailing,10700.0,33.0,South,28.0,East,0.0,0.2,0.0,51.3,0.0,51.3,0.0,4.5,188.5501,24.0,218.4845,174.4024,4.8646,0.5583,vessel_2
1851,2020-07-31,10:00,2020-07-31,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,262.0,Sailing,10600.0,34.0,South,23.0,East,0.0,0.0,0.0,51.0,0.0,51.0,0.0,4.2,188.2218,24.0,210.6494,171.8928,4.8123,0.552,vessel_2
1853,2020-08-01,11:00,2020-08-01,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,309.0,Sailing,10300.0,34.0,South,17.0,East,0.0,0.0,0.0,51.8,0.0,51.8,0.0,4.4,189.8703,25.0,210.2761,175.0068,4.8995,0.562,vessel_2
1855,2020-08-02,11:00,2020-08-02,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,304.0,Sailing,10150.0,33.0,South,11.0,East,0.0,0.2,0.0,49.1,0.0,49.1,0.0,4.3,190.243,24.0,211.3838,166.9288,4.6554,0.5343,vessel_2
1857,2020-08-03,12:00,2020-08-03,12:00,25.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,293.0,Sailing,10200.0,32.0,South,5.0,East,0.0,0.0,0.0,51.3,0.0,51.3,0.0,4.5,189.881,25.0,212.367,173.7612,4.8646,0.558,vessel_2
1859,2020-08-04,12:00,2020-08-04,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,281.0,Sailing,10400.0,31.0,South,0.0,East,0.0,0.2,0.0,49.9,0.0,49.9,0.0,6.2,188.695,24.0,210.1972,175.3366,4.8908,0.5613,vessel_2
1861,2020-08-05,12:00,2020-08-05,12:00,24.0,2003,SGSIN,"Unspecified, Porto d",NoonSea,0.0,0.0,301.0,Sailing,10250.0,30.0,South,5.0,West,0.0,0.0,0.0,49.3,0.0,49.3,0.0,6.5,188.1606,24.0,211.9033,173.7612,4.8646,0.558,vessel_2
