,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
2321,2020-10-20,12:00,2020-10-20,12:00,24.0,2031V,CAWHH,GBFNT,NoonSea,96561.71,0.8466,145.0,Sailing,8350.0,54.0,North,20.0,West,16.8,16.8,0.0,33.9,33.9,0.0,3.0,0.0,169.8385,24.0,194.5739,172.1622,2.9957,0.0924,vessel_1
2323,2020-10-21,12:00,2020-10-21,12:00,24.0,2031V,CAWHH,GBFNT,NoonSea,96561.71,0.8466,135.0,Sailing,8530.0,55.0,North,16.0,West,18.1,18.1,0.0,34.7,34.7,0.0,3.0,0.0,170.178,24.0,176.7608,178.8948,3.0686,0.096,vessel_1
2325,2020-10-22,11:00,2020-10-22,12:00,23.0,2031V,CAWHH,GBFNT,NoonSea,96561.71,0.8466,214.0,Sailing,9550.0,55.0,North,10.0,West,14.2,14.2,0.0,36.8,36.8,0.0,2.8,0.0,168.2096,23.0,203.7104,172.4828,3.1982,0.0925,vessel_1
2326,2020-10-23,05:30,2020-10-23,06:30,18.5,2031V,CAWHH,GBFNT,EndOfSeaPassage,96561.71,0.8466,202.0,Sailing,8350.0,55.0,North,5.0,West,6.85,13.6,0.0,14.8,26.0,0.0,1.44,0.0,169.0364,18.5,217.1421,134.652,2.3082,0.04,vessel_1
2327,2020-10-23,08:30,2020-10-23,09:30,3.0,2031V,CAWHH,GBFNT,StoppageArrival,96561.71,0.8466,18.0,Maneuvering,3680.0,55.0,North,4.0,West,1.5,1.5,0.0,1.9,1.9,0.0,0.4,0.0,172.911,3.0,197.0008,12.1828,0.185,0.0,vessel_1
2330,2020-10-24,09:12,2020-10-24,10:12,6.2,2031V,GBFNT,TRBZC,Arrival,96561.71,0.8466,34.0,Maneuvering,4480.0,56.0,North,4.0,West,3.4,3.4,0.0,4.6,4.6,0.0,0.8,0.0,257.9039,4.0,216.0653,28.2128,0.4366,0.0001,vessel_1
2336,2020-10-27,17:00,2020-10-27,17:00,3.0,2032DD,GBFNT,TRBZC,BeginOfSeaPassage,0.0,0.0,23.0,Maneuvering,6870.0,55.0,North,4.0,West,0.6,0.6,0.0,3.4,3.4,0.0,0.3,0.0,165.7444,3.0,179.4114,13.7858,0.2929,0.0001,vessel_1
2338,2020-10-28,12:00,2020-10-28,12:00,19.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,147.0,Sailing,5390.0,53.0,North,5.0,West,14.6,14.6,0.0,17.2,17.2,0.0,1.8,0.0,168.7424,19.0,232.1524,107.7216,1.5777,0.0004,vessel_1
2340,2020-10-29,12:00,2020-10-29,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,116.0,Sailing,4050.0,51.0,North,6.0,West,33.5,33.5,0.0,16.3,16.3,0.0,2.4,0.0,168.4843,24.0,167.4506,167.3532,1.6702,0.0007,vessel_1
2342,2020-10-30,12:00,2020-10-30,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,202.0,Sailing,9540.0,48.0,North,8.0,West,35.3,35.3,0.0,38.5,38.5,0.0,2.4,0.0,168.9426,24.0,167.4506,244.2972,3.4566,0.001,vessel_1
2344,2020-10-31,12:00,2020-10-31,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,203.0,Sailing,9030.0,45.0,North,10.0,West,12.9,12.9,0.0,36.6,36.6,0.0,4.0,0.0,169.6759,24.0,186.0563,171.521,3.2416,0.0007,vessel_1
2346,2020-11-01,12:00,2020-11-01,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,247.0,Sailing,9360.0,41.0,North,10.0,West,33.1,33.1,0.0,37.8,37.8,0.0,3.0,0.0,169.0607,24.0,172.0383,236.9234,3.4197,0.001,vessel_1
2348,2020-11-02,11:00,2020-11-02,12:00,23.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,266.0,Sailing,8440.0,37.0,North,9.0,West,33.0,33.0,0.0,32.8,32.8,0.0,3.2,0.0,169.7624,23.0,188.8985,221.214,3.0309,0.0009,vessel_1
2349,2020-11-03,04:30,2020-11-03,05:30,17.5,2032DD,GBFNT,TRBZC,EndOfSeaPassage,0.0,0.0,198.0,Sailing,7890.0,35.0,North,6.0,West,5.0,5.0,0.0,23.1,23.1,0.0,3.0,0.0,168.0873,17.5,220.814,99.7066,2.0514,0.0004,vessel_1
2350,2020-11-03,10:00,2020-11-03,11:00,5.5,2032DD,GBFNT,TRBZC,StoppageArrival,0.0,0.0,56.0,Maneuvering,4980.0,36.0,North,5.0,West,0.4,0.4,0.0,4.6,4.6,0.0,0.6,0.0,168.7345,5.5,219.2081,17.9536,0.4045,0.0001,vessel_1
2352,2020-11-04,01:10,2020-11-04,02:10,14.1667,2032DD,GBFNT,TRBZC,StoppageDeparture,0.0,0.0,6.0,Drifting,1249.9976,36.0,North,5.0,West,1.7,1.7,0.0,1.1,1.1,0.0,1.1,0.0,62.41,14.1667,165.9844,12.5034,0.1623,0.0001,vessel_1
2353,2020-11-04,04:00,2020-11-04,05:00,2.8333,2032DD,GBFNT,TRBZC,StoppageArrival,0.0,0.0,17.0,Maneuvering,3480.0,36.0,North,5.0,West,0.6,0.6,0.0,3.2,3.2,0.0,0.3,0.0,326.0702,2.8333,217.1081,13.1446,0.2769,0.0001,vessel_1
2356,2020-11-05,02:30,2020-11-05,03:30,1.0,2032DD,GBFNT,TRBZC,BeginOfSeaPassage,0.0,0.0,12.0,Maneuvering,3380.0,36.0,North,5.0,West,0.3,0.3,0.0,0.6,0.6,0.0,0.1,0.0,178.3498,1.0,209.3133,3.206,0.0557,0.0,vessel_1
2357,2020-11-05,11:00,2020-11-05,12:00,8.5,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,96.0,Sailing,7680.0,36.0,North,3.0,West,1.0,1.0,0.0,11.0,11.0,0.0,0.8,0.0,169.2975,8.5,165.8954,41.0368,0.9315,0.0002,vessel_1
2359,2020-11-06,10:00,2020-11-06,12:00,23.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,249.0,Sailing,7780.0,37.0,North,1.0,East,4.6,4.6,0.0,29.7,29.7,0.0,2.8,0.0,166.7582,23.0,160.4775,118.9426,2.5646,0.0005,vessel_1
2361,2020-11-07,10:00,2020-11-07,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,256.0,Sailing,7980.0,37.0,North,6.0,East,9.7,9.7,0.0,31.8,31.8,0.0,2.8,0.0,166.8211,24.0,181.7294,142.0258,2.7676,0.0006,vessel_1
2363,2020-11-08,10:00,2020-11-08,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,266.0,Sailing,7690.0,36.0,North,12.0,East,0.0,0.0,0.0,30.8,30.8,0.0,2.2,0.0,167.6684,24.0,170.5516,105.798,2.5867,0.0004,vessel_1
2365,2020-11-09,09:00,2020-11-09,12:00,23.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,276.0,Sailing,7580.0,35.0,North,17.0,East,1.9,1.9,0.0,29.3,29.3,0.0,2.0,0.0,168.8529,23.0,183.9275,106.4392,2.4685,0.0004,vessel_1
2366,2020-11-10,09:00,2020-11-10,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,270.0,Sailing,7980.0,36.0,North,23.0,East,0.0,0.0,0.0,28.7,32.0,0.0,2.01,0.0,166.5367,24.0,170.3464,110.9276,2.6996,0.0475,vessel_1
2368,2020-11-11,09:00,2020-11-11,12:00,24.0,2032DD,GBFNT,TRBZC,NoonSea,0.0,0.0,215.0,Sailing,7450.0,39.0,North,25.0,East,1.3,1.3,0.0,30.1,30.1,0.0,2.5,0.0,167.6382,24.0,192.0919,108.6834,2.5568,0.0522,vessel_1
2370,2020-11-11,13:18,2020-11-11,16:18,4.3,2032DD,GBFNT,TRBZC,EndOfSeaPassage,0.0,0.0,40.0,Sailing,7950.0,39.0,North,25.0,East,0.4,0.4,0.0,5.7,5.7,0.0,0.4,0.0,166.0402,4.3,165.416,20.839,0.481,0.01,vessel_1
2371,2020-11-11,14:00,2020-11-11,17:00,0.7,2032DD,GBFNT,TRBZC,StoppageArrival,0.0,0.0,3.0,Maneuvering,940.0,39.0,North,25.0,East,0.08,0.08,0.0,0.1,0.1,0.0,0.07,0.0,151.338,0.7,203.2254,0.8015,0.0125,0.0004,vessel_1
2372,2020-11-12,01:24,2020-11-12,04:24,11.4,2032DD,GBFNT,TRBZC,StoppageDeparture,0.0,0.0,5.0,Drifting,850.0,39.0,North,25.0,East,1.3,1.3,0.0,1.6,1.6,0.0,1.2,0.0,164.4259,11.4,232.9367,13.1446,0.2052,0.0063,vessel_1
2373,2020-11-12,04:00,2020-11-12,07:00,2.6,2032DD,TRBZC,TRTUZ,Arrival,0.0,0.0,15.0,Maneuvering,1014.0,39.0,North,26.0,East,0.5,0.5,0.0,1.0,1.0,0.0,0.27,0.0,377.7137,2.6,211.0417,5.6746,0.0987,0.0027,vessel_1
2376,2020-11-13,09:00,2020-11-13,12:00,2.5,2032DD,TRBZC,TRTUZ,NoonRiver,0.0,0.0,11.0,Maneuvering,6482.0,40.0,North,26.0,East,0.2,0.2,0.0,2.7,2.7,0.0,0.4,0.0,165.9162,2.5,279.524,10.5798,0.2399,0.0051,vessel_1
2377,2020-11-14,06:48,2020-11-14,09:48,21.8,2032DD,TRBZC,TRTUZ,StoppageArrival,0.0,0.0,165.0,Maneuvering,4310.0,40.0,North,29.0,East,0.7,0.7,0.0,15.6,15.6,0.0,2.4,0.0,165.335,21.8,171.2966,59.9522,1.3882,0.0288,vessel_1
2380,2020-11-14,17:30,2020-11-14,20:30,3.4,2032DD,TRTUZ,RUKZP,Arrival,0.0,0.0,1.0,Maneuvering,4850.0,0.0,0,0.0,0,0.1,0.1,0.0,2.8,2.8,0.0,0.4,0.0,169.0875,3.4,201.9887,10.5798,0.2472,0.0051,vessel_1
2413,2020-12-15,16:42,2020-12-15,19:42,5.6,2033V,TRTUZ,RUKZP,StoppageArrival,0.0,0.0,17.9,Maneuvering,2540.0,40.0,North,29.0,East,7.9,7.9,0.0,4.1,4.1,0.0,0.7,0.0,287.0358,5.6,200.767,40.7162,0.422,0.0196,vessel_1
2422,2020-12-22,13:06,2020-12-22,16:06,2.0,2033V,TRTUZ,RUKZP,StoppageArrival,0.0,0.0,9.0,Maneuvering,2480.0,40.0,North,29.0,East,0.2,0.2,0.0,1.8,1.8,0.0,0.2,0.0,361.3806,2.0,155.5944,7.0532,0.1566,0.0034,vessel_1
2423,2020-12-23,09:00,2020-12-23,12:00,19.9,2033V,TRTUZ,RUKZP,NoonStoppage,0.0,0.0,0.0,Drifting,3850.0,40.0,North,29.0,East,2.1,2.1,0.0,3.2,3.2,0.0,2.0,0.0,206.9204,4.0,178.7158,23.4038,0.3842,0.0112,vessel_1
2425,2020-12-23,14:30,2020-12-23,17:30,4.1,2033V,TRTUZ,RUKZP,BeginOfSeaPassage,0.0,0.0,45.0,Maneuvering,6740.0,41.0,North,29.0,East,0.4,0.4,0.0,4.7,4.7,0.0,0.4,0.0,169.3667,4.1,176.6394,17.633,0.4011,0.0085,vessel_1
2426,2020-12-24,09:00,2020-12-24,12:00,18.5,2033V,TRTUZ,RUKZP,NoonSea,0.0,0.0,249.0,Sailing,7280.0,43.0,North,33.0,East,0.0,0.0,0.0,23.0,23.0,0.0,2.0,0.0,170.0587,18.5,256.3203,80.15,1.952,0.0385,vessel_1
2427,2020-12-24,20:00,2020-12-24,23:00,11.0,2033V,TRTUZ,RUKZP,EndOfSeaPassage,0.0,0.0,139.6,Sailing,7380.0,44.0,North,36.0,East,0.0,0.0,0.0,14.1,14.1,0.0,1.0,0.0,172.9594,11.0,210.0853,48.4106,1.1837,0.0233,vessel_1
2428,2020-12-24,21:54,2020-12-25,00:54,1.9,2033V,TRTUZ,RUKZP,StoppageArrival,0.0,0.0,10.0,Maneuvering,2040.0,44.0,North,36.0,East,0.2,0.2,0.0,0.7,0.7,0.0,0.3,0.0,179.8408,1.9,271.0901,3.8472,0.0744,0.0018,vessel_1
2430,2020-12-25,09:00,2020-12-25,12:00,2.0,2033V,TRTUZ,RUKZP,NoonRiver,0.0,0.0,6.0,Maneuvering,2140.0,44.0,North,36.0,East,0.2,0.2,0.0,0.7,0.7,0.0,0.2,0.0,325.7304,1.0,221.2899,3.5266,0.0687,0.0017,vessel_1
2431,2020-12-26,09:00,2020-12-26,12:00,24.0,2033V,TRTUZ,RUKZP,NoonRiver,0.0,0.0,8.0,Maneuvering,1340.0,44.0,North,36.0,East,2.8,2.8,0.0,5.5,5.5,0.0,2.4,0.0,255.4535,16.0,226.3192,34.3042,0.5956,0.0165,vessel_1
2432,2020-12-26,18:42,2020-12-26,21:42,9.7,2033V,TRTUZ,RUKZP,StoppageArrival,0.0,0.0,11.0,Maneuvering,1780.0,44.0,North,36.0,East,1.0,1.0,0.0,2.1,2.1,0.0,1.0,0.0,391.6085,3.0,213.8755,13.1446,0.2317,0.0063,vessel_1
2435,2020-12-28,09:00,2020-12-28,12:00,1.4,2033V,TRTUZ,RUKZP,NoonRiver,0.0,0.0,3.0,Maneuvering,1680.0,44.0,North,36.0,East,0.2,0.2,0.0,0.4,0.4,0.0,0.1,0.0,169.3545,1.4,145.161,2.2442,0.039,0.0011,vessel_1
2439,2020-12-30,02:00,2020-12-30,05:00,1.6,2033V,RUKZP,USGYV,BeginOfSeaPassage,92647.978,0.8123,6.1,Maneuvering,3380.0,44.0,North,36.0,East,0.0,0.0,0.0,0.9,0.9,0.0,0.2,0.0,165.7219,1.6,222.2778,3.5266,0.0833,0.0017,vessel_1
2440,2020-12-30,09:00,2020-12-30,12:00,7.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,86.0,Sailing,6480.0,43.0,North,35.0,East,0.0,0.0,0.0,7.9,7.9,0.0,0.7,0.0,173.4315,7.0,228.9205,27.5716,0.6712,0.0132,vessel_1
2441,2020-12-31,09:00,2020-12-31,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,281.0,Sailing,6890.0,41.0,North,29.0,East,0.0,0.0,0.0,29.4,29.4,0.0,2.3,0.0,177.0479,24.0,204.7881,101.6302,2.4805,0.0488,vessel_1
2442,2020-12-31,11:30,2020-12-31,14:30,2.5,2033V,RUKZP,USGYV,EndOfSeaPassage,92647.978,0.8123,30.0,Sailing,6040.0,41.0,North,29.0,East,0.0,0.0,0.0,2.7,2.7,0.0,0.2,0.0,178.0577,2.5,190.5846,9.2974,0.2272,0.0045,vessel_1
2443,2020-12-31,12:30,2020-12-31,15:30,1.0,2033V,RUKZP,USGYV,StoppageArrival,92647.978,0.8123,1.0,Maneuvering,1140.0,41.0,North,29.0,East,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.0,174.7025,1.0,184.4082,1.2824,0.0224,0.0006,vessel_1
2444,2021-01-01,05:30,2021-01-01,08:30,17.0,2033V,RUKZP,USGYV,StoppageDeparture,92647.978,0.8123,10.0,Drifting,36.0,41.0,North,28.0,East,1.6,1.6,0.0,0.1,0.1,0.0,1.6,0.0,162.7131,17.0,191.2709,10.5798,0.1102,0.0051,vessel_1
2445,2021-01-01,09:00,2021-01-01,12:00,3.5,2033V,RUKZP,USGYV,NoonRiver,92647.978,0.8123,38.0,Maneuvering,5870.0,41.0,North,29.0,East,0.3,0.3,0.0,3.5,3.5,0.0,0.3,0.0,169.643,3.5,170.7093,13.1446,0.2989,0.0063,vessel_1
2446,2021-01-01,10:54,2021-01-01,13:54,1.9,2033V,RUKZP,USGYV,StoppageArrival,92647.978,0.8123,10.9,Maneuvering,2860.0,40.0,North,28.0,East,0.2,0.2,0.0,0.9,0.9,0.0,0.2,0.0,164.929,1.9,190.5846,4.1678,0.0847,0.002,vessel_1
2448,2021-01-02,09:00,2021-01-02,12:00,8.2,2033V,RUKZP,USGYV,NoonRiver,92647.978,0.8123,85.0,Maneuvering,5480.0,40.0,North,27.0,East,0.0,0.0,0.0,8.1,8.1,0.0,0.8,0.0,179.5001,8.2,206.7056,28.5334,0.6929,0.0137,vessel_1
2449,2021-01-02,10:12,2021-01-02,13:12,1.2,2033V,RUKZP,USGYV,StoppageArrival,92647.978,0.8123,3.1,Maneuvering,1710.0,40.0,North,27.0,East,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,194.1139,1.2,176.5611,1.9236,0.0384,0.0009,vessel_1
2452,2021-01-03,20:00,2021-01-03,23:00,2.0,2033V,RUKZP,USGYV,StoppageArrival,92647.978,0.8123,8.2,Maneuvering,1710.0,40.0,North,27.0,East,0.2,0.2,0.0,0.6,0.6,0.0,0.2,0.0,174.7025,2.0,181.0553,3.206,0.0607,0.0015,vessel_1
2454,2021-01-04,09:00,2021-01-04,12:00,4.5,2033V,RUKZP,USGYV,NoonRiver,92647.978,0.8123,33.0,Maneuvering,5870.0,40.0,North,26.0,East,0.3,0.3,0.0,4.8,4.8,0.0,0.4,0.0,180.9525,4.5,160.9381,17.633,0.4084,0.0085,vessel_1
2455,2021-01-04,10:42,2021-01-04,13:42,1.7,2033V,RUKZP,USGYV,BeginOfSeaPassage,92647.978,0.8123,20.0,Maneuvering,6480.0,40.0,North,26.0,East,0.1,0.1,0.0,2.0,2.0,0.0,0.2,0.0,180.7924,1.7,249.2627,7.3738,0.1719,0.0035,vessel_1
2456,2021-01-05,10:00,2021-01-05,12:00,23.3,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,267.0,Sailing,7450.0,36.0,North,23.0,East,5.2,5.2,0.0,31.1,31.1,0.0,2.2,0.0,178.4112,23.3,170.9535,123.431,2.6465,0.0593,vessel_1
2458,2021-01-06,10:00,2021-01-06,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,280.0,Sailing,7640.0,36.0,North,17.0,East,0.0,0.0,0.0,32.6,32.6,0.0,2.3,0.0,177.0464,24.0,192.7904,111.8894,2.7362,0.0537,vessel_1
2460,2021-01-07,10:00,2021-01-07,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,291.0,Sailing,7810.0,37.0,North,11.0,East,0.0,0.0,0.0,33.5,33.5,0.0,2.3,0.0,177.974,24.0,192.7904,114.7748,2.8081,0.0551,vessel_1
2462,2021-01-08,11:00,2021-01-08,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,297.0,Sailing,7876.0,37.0,North,5.0,East,16.4,16.4,0.0,34.6,34.6,0.0,2.4,0.0,174.9864,25.0,164.8228,171.2004,3.0147,0.0822,vessel_1
2464,2021-01-09,11:00,2021-01-09,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,287.0,Sailing,8140.0,36.0,North,0.0,West,17.5,17.5,0.0,34.9,34.9,0.0,2.4,0.0,177.895,24.0,177.8222,175.6888,3.0463,0.0844,vessel_1
2466,2021-01-10,11:00,2021-01-10,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,262.0,Sailing,7980.0,35.0,North,5.0,West,0.0,0.0,0.0,34.1,34.1,0.0,2.2,0.0,177.3023,24.0,186.2899,116.3778,2.8504,0.0559,vessel_1
2468,2021-01-11,12:00,2021-01-11,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,293.0,Sailing,7890.0,36.0,North,11.0,West,0.0,0.0,0.0,30.02,34.5,0.0,2.11,0.0,174.0998,25.0,164.7546,118.3014,2.8937,0.0568,vessel_1
2470,2021-01-12,12:00,2021-01-12,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,294.0,Sailing,7990.0,36.0,North,17.0,West,0.0,0.0,0.0,34.2,34.2,0.0,2.6,0.0,177.8503,24.0,186.2604,117.9808,2.8811,0.014,vessel_1
2472,2021-01-13,13:00,2021-01-13,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,303.0,Sailing,7890.0,36.0,North,23.0,West,0.0,0.0,0.0,35.1,35.1,0.0,2.2,0.0,177.1168,25.0,168.4415,119.5838,2.9303,0.0574,vessel_1
2473,2021-01-14,12:30,2021-01-14,11:30,23.5,2033V,RUKZP,USGYV,BeginFuelChangeOver,92647.978,0.8123,237.0,Sailing,7790.0,35.0,North,28.0,West,0.0,0.0,0.0,33.1,33.1,0.0,2.2,0.0,179.9668,23.5,188.2432,113.1718,2.7704,0.0544,vessel_1
2476,2021-01-14,13:00,2021-01-14,12:00,0.5,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,3.0,Sailing,7790.0,35.0,North,28.0,West,0.0,0.0,0.0,0.3,0.1,0.3,0.1,0.0,100.7196,0.5,402.1559,1.5754,0.0377,0.0032,vessel_1
2478,2021-01-15,14:00,2021-01-15,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,266.0,Sailing,7990.0,34.0,North,33.0,West,0.0,0.0,0.0,35.5,0.0,35.5,0.0,2.4,173.4386,25.0,208.3767,118.0206,2.9736,0.3638,vessel_1
2480,2021-01-16,14:00,2021-01-16,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,285.0,Sailing,8070.0,33.0,North,39.0,West,18.2,0.0,18.2,34.5,0.0,34.5,0.0,2.6,173.8355,24.0,160.1852,172.2042,3.0305,0.5309,vessel_1
2482,2021-01-17,14:00,2021-01-17,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,266.0,Sailing,8020.0,32.0,North,44.0,West,17.9,0.0,17.9,34.5,0.0,34.5,0.0,2.6,174.9193,24.0,160.1852,171.27,3.0285,0.528,vessel_1
2484,2021-01-18,15:00,2021-01-18,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,292.0,Sailing,8050.0,31.0,North,50.0,West,17.5,0.0,17.5,35.9,0.0,35.9,0.0,2.7,174.0856,25.0,159.6923,174.6954,3.1433,0.5386,vessel_1
2486,2021-01-19,15:00,2021-01-19,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,268.0,Sailing,7890.0,30.0,North,55.0,West,0.0,0.0,0.0,33.8,0.0,33.8,0.0,2.2,174.1938,24.0,162.6496,112.104,2.8264,0.3456,vessel_1
2489,2021-01-20,15:00,2021-01-20,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,279.0,Sailing,7780.0,29.0,North,60.0,West,0.0,0.0,0.0,33.2,0.0,33.2,0.0,2.2,173.5208,24.0,172.0332,110.2356,2.7784,0.3398,vessel_1
2490,2021-01-21,07:00,2021-01-21,03:00,16.0,2033V,RUKZP,USGYV,EndFuelChangeOver,92647.978,0.8123,179.0,Sailing,7410.0,28.0,North,63.0,West,0.4,0.4,0.3,20.8,0.0,20.8,1.2,0.0,171.2101,16.0,167.6743,71.4578,1.7468,0.2051,vessel_1
2492,2021-01-21,16:00,2021-01-21,12:00,9.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,103.0,Sailing,7410.0,28.0,North,65.0,West,0.0,0.0,0.0,12.7,12.7,0.0,0.8,0.0,189.902,9.0,170.8575,43.281,1.0605,0.0051,vessel_1
2494,2021-01-22,16:00,2021-01-22,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,283.0,Sailing,7890.0,27.0,North,70.0,West,0.0,0.0,0.0,34.1,34.1,0.0,2.3,0.0,179.5778,24.0,177.6318,116.6984,2.8561,0.0138,vessel_1
2496,2021-01-23,16:00,2021-01-23,12:00,24.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,295.0,Sailing,7590.0,25.0,North,76.0,West,0.0,0.0,0.0,33.5,33.5,0.0,2.4,0.0,183.3911,24.0,184.6684,115.0954,2.8138,0.0136,vessel_1
2498,2021-01-24,17:00,2021-01-24,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,303.0,Sailing,7680.0,24.0,North,79.0,West,3.2,3.2,0.0,34.5,34.5,0.0,2.6,0.0,179.1861,25.0,173.3118,129.2018,2.9272,0.0153,vessel_1
2500,2021-01-25,18:00,2021-01-25,12:00,25.0,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,276.0,Sailing,7780.0,23.0,North,84.0,West,10.42,13.3,0.0,21.06,35.1,0.0,0.84,0.0,179.8239,25.0,164.2671,162.8648,3.0333,0.0487,vessel_1
2501,2021-01-26,10:06,2021-01-26,04:06,16.1,2033V,RUKZP,USGYV,EnteringSpecialArea,92647.978,0.8123,209.0,Sailing,7340.0,26.0,North,87.0,West,0.0,0.0,0.0,21.3,21.3,0.0,1.6,0.0,179.402,16.1,190.2219,73.4174,1.7933,0.0353,vessel_1
2502,2021-01-26,18:00,2021-01-26,12:00,7.9,2033V,RUKZP,USGYV,NoonSea,92647.978,0.8123,101.0,Sailing,7340.0,27.0,North,88.0,West,0.0,0.0,0.0,10.4,10.4,0.0,0.8,0.0,178.5171,7.9,193.8337,35.9072,0.8767,0.0172,vessel_1
2503,2021-01-27,02:30,2021-01-26,20:30,8.5,2033V,RUKZP,USGYV,EndOfSeaPassage,92647.978,0.8123,88.0,Sailing,5340.0,28.0,North,89.0,West,3.3,3.3,0.0,8.1,8.1,0.0,0.8,0.0,177.6211,8.5,161.515,39.1132,0.7156,0.0188,vessel_1
2504,2021-01-27,05:12,2021-01-26,23:12,2.7,2033V,RUKZP,USGYV,StoppageArrival,92647.978,0.8123,21.0,Maneuvering,2890.0,28.0,North,89.0,West,2.1,2.1,0.0,1.4,1.4,0.0,0.3,0.0,178.5814,2.7,160.2795,12.1828,0.1434,0.0059,vessel_1
2507,2021-01-28,15:48,2021-01-28,09:48,20.7,2033V,USGYV,USGYV,Arrival,92647.978,0.8123,157.0,Maneuvering,4890.0,30.0,North,90.0,West,9.9,9.9,0.0,18.5,18.5,0.0,2.4,0.0,181.9124,20.7,167.2482,98.7448,1.6834,0.0474,vessel_1
2511,2021-01-30,14:54,2021-01-30,08:54,2.5,2033V,USGYV,USGYV,StoppageArrival,31867.99,0.2794,4.9,Maneuvering,1000.0,30.0,North,90.0,West,0.2,0.2,0.0,0.3,0.3,0.0,0.2,0.0,298.6008,1.0,153.1286,2.2442,0.0368,0.0011,vessel_1
2515,2021-02-01,02:06,2021-01-31,20:06,3.0,2033V,USGYV,USCRP,Arrival,31867.99,0.2794,4.9,Maneuvering,980.0,30.0,North,90.0,West,1.0,1.0,0.0,0.5,0.5,0.0,0.3,0.0,169.2748,3.0,171.6097,5.7708,0.0639,0.0028,vessel_1
2518,2021-02-02,18:00,2021-02-02,12:00,1.3,2033V,USGYV,USCRP,NoonRiver,0.0,0.0,12.5,Maneuvering,4400.0,29.0,North,90.0,West,0.2,0.2,0.0,0.8,0.8,0.0,0.2,0.0,201.078,0.9,255.2144,3.8472,0.0767,0.0018,vessel_1
2519,2021-02-03,04:48,2021-02-02,22:48,10.8,2101V,USGYV,USCRP,StoppageArrival,0.0,0.0,137.9,Maneuvering,7000.0,28.0,North,89.0,West,1.1,1.1,0.0,11.2,11.2,0.0,1.2,0.0,159.2538,10.0,197.4873,43.281,0.971,0.0208,vessel_1
