,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
766,2018-12-18,19:06,2018-12-18,13:06,1.1,1837,USMSY,USMSY,EndOfSeaPassage,69522.38,0.6097,15.0,Sailing,10577.2727,20.0,North,89.0,West,0.1,0.1,0.0,2.2,2.2,0.0,0.1,0.0,189.0884,1.1,181.8218,7.6944,0.1822,0.0018,vessel_0
767,2018-12-19,17:18,2018-12-19,11:18,22.2,1837,USMSY,USGUM,Arrival,69522.38,0.6097,7.8,Maneuvering,7635.991,29.0,North,90.0,West,1.0,1.0,0.0,31.9,31.9,0.0,2.8,0.0,188.1832,22.2,253.3987,114.4542,2.7156,0.0264,vessel_0
771,2018-12-21,18:00,2018-12-21,12:00,13.4,1837,USMSY,USGUM,NoonRiver,69312.71,0.6079,154.0,Maneuvering,7024.0299,29.0,North,89.0,West,0.6,0.6,0.0,17.5,17.5,0.0,1.7,0.0,185.9326,13.4,198.2316,63.4788,1.4995,0.0147,vessel_0
772,2018-12-21,19:00,2018-12-21,13:00,1.0,1837,USMSY,USGUM,BeginOfSeaPassage,69312.71,0.6079,7.0,Maneuvering,9078.0,28.0,North,89.0,West,0.0,0.0,0.0,1.9,1.9,0.0,0.1,0.0,209.3014,1.0,156.2531,6.412,0.1575,0.0015,vessel_0
773,2018-12-22,01:30,2018-12-21,19:30,6.5,1837,USMSY,USGUM,EndOfSeaPassage,69312.71,0.6079,68.0,Sailing,8755.0769,28.0,North,90.0,West,0.1,0.1,0.0,10.9,10.9,0.0,0.8,0.0,191.541,6.5,285.72,37.8308,0.9173,0.0087,vessel_0
775,2018-12-22,14:00,2018-12-22,08:00,12.0,1837,USMSY,USGUM,StoppageDeparture,69312.71,0.6079,0.0,Drifting,1280.0,28.0,North,90.0,West,1.5,1.5,0.0,0.9,0.9,0.0,1.6,0.0,234.3797,3.0,285.72,12.824,0.1735,0.003,vessel_0
776,2018-12-22,15:48,2018-12-22,09:48,1.8,1837,USMSY,USGUM,StoppageArrival,69312.71,0.6079,10.0,Maneuvering,4650.0,28.0,North,90.0,West,0.2,0.2,0.0,2.0,2.0,0.0,0.2,0.0,238.9534,1.8,158.7333,7.6944,0.1726,0.0018,vessel_0
781,2018-12-25,03:48,2018-12-24,21:48,5.3,1837,USGUM,USPGL,Arrival,69312.71,0.6079,4.2,Maneuvering,1890.0,0.0,0,0.0,0,0.5,0.5,0.0,1.6,1.6,0.0,0.6,0.0,159.7316,5.3,226.4196,8.6562,0.1655,0.002,vessel_0
783,2018-12-25,22:42,2018-12-25,16:42,4.7,1838,USGUM,USPGL,BeginOfSeaPassage,69312.71,0.6079,0.746,Waiting in port,1142.2727,28.0,North,90.0,West,1.0,1.0,0.0,0.6,0.6,0.0,0.6,0.0,238.7632,2.2,235.6685,7.0532,0.089,0.0016,vessel_0
784,2018-12-26,05:12,2018-12-25,23:12,6.5,1838,USGUM,USPGL,EndOfSeaPassage,69312.71,0.6079,12.4,Sailing,8800.9231,28.0,North,89.0,West,0.0,0.0,0.0,10.5,10.5,0.0,0.7,0.0,183.5508,6.5,203.7886,35.9072,0.879,0.0083,vessel_0
785,2018-12-26,06:30,2018-12-26,00:30,1.3,1838,USGUM,USPGL,StoppageArrival,69312.71,0.6079,6.9,Maneuvering,3200.0,28.0,North,89.0,West,0.0,0.0,0.0,0.9,0.9,0.0,0.1,0.0,216.3505,1.3,153.8492,3.206,0.0776,0.0007,vessel_0
787,2018-12-26,15:24,2018-12-26,09:24,0.5,1838,USGUM,USPGL,BeginOfSeaPassage,69312.71,0.6079,2.5,Maneuvering,5712.0,28.0,North,89.0,West,0.0,0.0,0.0,0.5,0.5,0.0,0.1,0.0,175.0735,0.5,238.1,1.9236,0.0457,0.0004,vessel_0
788,2018-12-26,18:00,2018-12-26,12:00,2.6,1838,USGUM,USPGL,NoonSea,69312.71,0.6079,28.0,Sailing,7486.1538,29.0,North,88.0,West,0.0,0.0,0.0,3.6,3.6,0.0,0.3,0.0,184.9605,2.6,240.3894,12.5034,0.3048,0.0029,vessel_0
789,2018-12-26,23:42,2018-12-26,17:42,5.7,1838,USGUM,USPGL,EndOfSeaPassage,69312.71,0.6079,21.0,Sailing,8778.0702,29.0,North,88.0,West,0.0,0.0,0.0,9.9,9.9,0.0,0.7,0.0,197.8654,5.7,206.8599,33.9836,0.831,0.0078,vessel_0
791,2018-12-27,18:00,2018-12-27,12:00,17.4,1838,USGUM,USPGL,NoonRiver,69312.71,0.6079,53.0,Drifting,2350.0,29.0,North,88.0,West,1.8,1.8,0.0,6.6,6.6,0.0,2.0,0.0,161.4119,17.4,229.8896,33.3424,0.6538,0.0077,vessel_0
792,2018-12-28,18:00,2018-12-28,12:00,24.0,1838,USGUM,USPGL,NoonRiver,69312.71,0.6079,15.0,Drifting,1300.0,29.0,North,88.0,West,2.9,2.9,0.0,5.1,5.1,0.0,2.8,0.0,163.4648,24.0,208.3375,34.6248,0.5872,0.008,vessel_0
793,2018-12-29,13:06,2018-12-29,07:06,19.1,1838,USGUM,USPGL,StoppageDeparture,69312.71,0.6079,0.0,Drifting,1200.0,29.0,North,88.0,West,2.5,2.5,0.0,4.4,4.4,0.0,2.2,0.0,191.9759,19.1,205.6885,29.1746,0.4943,0.0067,vessel_0
794,2018-12-29,18:00,2018-12-29,12:00,4.9,1838,USGUM,USPGL,NoonRiver,69312.71,0.6079,71.0,Maneuvering,500.0,29.0,North,88.0,West,0.2,0.2,0.0,0.4,0.4,0.0,0.4,0.0,163.2686,4.9,163.2686,3.206,0.0561,0.0007,vessel_0
795,2018-12-29,19:42,2018-12-29,13:42,1.7,1838,USPGL,USPGL,Arrival,69312.71,0.6079,5.0,Maneuvering,400.0,30.0,North,88.0,West,0.3,0.3,0.0,0.1,0.1,0.0,0.2,0.0,147.0618,1.7,235.2988,1.9236,0.0215,0.0004,vessel_0
796,2018-12-30,12:30,2018-12-30,06:30,16.8,1838,USPGL,USPGL,Departure,79082.38,0.6936,0.0,Waiting in port,1550.0,30.0,North,88.0,West,4.5,4.5,0.0,0.8,0.8,0.0,2.0,0.0,172.0464,3.0,186.0156,23.4038,0.209,0.0054,vessel_0
797,2018-12-30,15:30,2018-12-30,09:30,3.0,1838,USPGL,USPGL,BeginOfSeaPassage,79082.38,0.6936,6.0,Maneuvering,1500.0,29.0,North,88.0,West,0.4,0.4,0.0,0.9,0.9,0.0,0.3,0.0,200.004,3.0,156.2531,5.1296,0.0918,0.0012,vessel_0
798,2018-12-30,18:00,2018-12-30,12:00,2.5,1838,USPGL,USPGL,NoonSea,79082.38,0.6936,26.0,Sailing,8775.2,29.0,North,88.0,West,0.0,0.0,0.0,4.0,4.0,0.0,0.3,0.0,182.3357,2.5,250.005,13.7858,0.3367,0.0032,vessel_0
799,2018-12-30,18:48,2018-12-30,12:48,0.8,1838,USPGL,USPGL,EndOfSeaPassage,79082.38,0.6936,25.0,Sailing,9101.25,30.0,North,88.0,West,0.0,0.0,0.0,1.4,1.4,0.0,0.1,0.0,192.2851,0.8,223.2187,4.809,0.1176,0.0011,vessel_0
800,2018-12-30,23:24,2018-12-30,17:24,4.6,1838,USPGL,MXCAT,Arrival,79082.38,0.6936,25.0,Maneuvering,4396.087,30.0,North,88.0,West,0.4,0.4,0.0,3.8,3.8,0.0,0.5,0.0,187.9179,4.6,194.1032,15.0682,0.3349,0.0035,vessel_0
805,2019-01-03,21:00,2019-01-03,15:00,3.0,1839,USPGL,MXCAT,BeginOfSeaPassage,79082.38,0.6936,0.4808,Waiting in port,7605.0,30.0,North,88.0,West,0.4,0.4,0.0,3.3,3.3,0.0,0.2,0.0,216.9668,2.0,156.2531,12.5034,0.2779,0.0029,vessel_0
806,2019-01-04,18:00,2019-01-04,12:00,21.0,1839,USPGL,MXCAT,NoonSea,79082.38,0.6936,231.0,Sailing,6788.0,27.0,North,89.0,West,0.8,0.8,0.0,22.5,33.5,0.0,2.3,0.0,235.0132,21.0,190.2437,117.3396,2.8136,0.0442,vessel_0
807,2019-01-05,18:00,2019-01-05,12:00,24.0,1839,USPGL,MXCAT,NoonSea,79082.38,0.6936,295.0,Sailing,8778.0,22.0,North,91.0,West,0.0,0.3,0.0,28.8,12.7,28.8,0.0,2.0,188.9886,24.0,181.1823,140.4746,3.4837,2.1153,vessel_0
808,2019-01-06,09:36,2019-01-06,03:36,15.6,1839,USPGL,MXCAT,EndOfSeaPassage,79082.38,0.6936,11.3,Sailing,7180.0,19.0,North,91.0,West,0.0,0.0,0.0,18.9,0.0,18.9,0.0,1.3,158.8618,15.6,156.9118,62.9028,1.5844,1.3736,vessel_0
809,2019-01-06,11:24,2019-01-06,05:24,1.8,1839,USPGL,MXCAT,StoppageArrival,79082.38,0.6936,12.0,Maneuvering,3720.0,19.0,North,91.0,West,0.1,0.0,0.1,0.9,0.0,0.9,0.0,0.2,151.8501,1.5,209.2157,3.7368,0.084,0.0816,vessel_0
811,2019-01-06,18:00,2019-01-06,12:00,4.3,1839,USPGL,MXCAT,NoonSea,79082.38,0.6936,5.6,Maneuvering,3577.907,20.0,North,91.0,West,0.3,0.0,0.3,3.0,0.0,3.0,0.0,0.3,183.5822,4.3,148.6533,11.2104,0.2589,0.2448,vessel_0
812,2019-01-06,18:48,2019-01-06,12:48,0.8,1839,MXCAT,USHPY,Arrival,79082.38,0.6936,8.4,Maneuvering,1280.0,0.0,0,0.0,0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.06,147.1048,0.5,141.2206,0.8096,0.0121,0.0177,vessel_0
815,2019-01-08,11:00,2019-01-08,05:00,1.3,1839,MXCAT,USHPY,BeginOfSeaPassage,79708.42,0.6991,3.0,Maneuvering,3437.6923,20.0,North,92.0,West,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,210.667,1.3,144.8417,3.4254,0.0856,0.0748,vessel_0
816,2019-01-08,18:00,2019-01-08,12:00,7.0,1839,MXCAT,USHPY,NoonSea,79708.42,0.6991,12.0,Sailing,9008.0,21.0,North,92.0,West,0.0,0.0,0.0,11.1,0.0,11.1,0.0,0.8,165.7309,7.0,192.1369,37.0566,0.9326,0.8092,vessel_0
817,2019-01-09,18:00,2019-01-09,12:00,24.0,1839,MXCAT,USHPY,NoonSea,79708.42,0.6991,11.5,Sailing,8524.0,25.0,North,93.0,West,0.0,0.7,0.0,33.0,4.7,33.0,0.0,2.0,174.8427,24.0,172.4273,128.226,3.1657,2.389,vessel_0
818,2019-01-10,11:18,2019-01-10,05:18,17.3,1839,MXCAT,USHPY,EndOfSeaPassage,79708.42,0.6991,11.0,Sailing,8720.9827,28.0,North,94.0,West,0.2,0.2,0.0,28.8,28.8,0.0,1.8,0.0,190.8928,17.3,220.8633,98.7448,2.4054,0.0462,vessel_0
819,2019-01-10,14:00,2019-01-10,08:00,2.7,1839,MXCAT,USHPY,StoppageArrival,79708.42,0.6991,11.0,Maneuvering,5158.1481,29.0,North,94.0,West,0.2,0.2,0.0,2.3,2.3,0.0,0.3,0.0,165.1501,2.7,217.8693,8.9768,0.2023,0.0042,vessel_0
823,2019-01-12,18:00,2019-01-12,12:00,6.5,1839,MXCAT,USHPY,NoonPort,79708.42,0.6991,6.0667,Maneuvering,6575.0769,29.0,North,94.0,West,0.2,0.2,0.0,9.5,9.5,0.0,0.7,0.0,222.289,6.5,185.6801,33.3424,0.8004,0.0156,vessel_0
828,2019-01-15,22:18,2019-01-15,16:18,4.3,1902L,USHPY,USGUM,BeginOfSeaPassage,0.0,0.0,8.8,Maneuvering,7190.9302,29.0,North,94.0,West,0.1,0.1,0.0,7.0,7.0,0.0,0.4,0.0,226.3879,4.3,166.1163,24.045,0.5829,0.0113,vessel_0
829,2019-01-16,02:18,2019-01-15,20:18,4.0,1902L,USHPY,USGUM,EndOfSeaPassage,0.0,0.0,12.5,Sailing,8755.0,28.0,North,94.0,West,0.1,0.1,0.0,7.0,7.0,0.0,0.4,0.0,199.8898,4.0,208.3375,24.045,0.5829,0.0113,vessel_0
830,2019-01-16,09:00,2019-01-16,03:00,6.7,1902L,USGUM,USPON,Arrival,0.0,0.0,1.5,Maneuvering,1000.0,0.0,0,0.0,0,0.8,0.8,0.0,1.2,1.2,0.0,0.8,0.0,179.108,6.7,213.2239,8.9768,0.147,0.0042,vessel_0
833,2019-01-17,01:48,2019-01-16,19:48,3.8,1902L,USGUM,USPON,BeginOfSeaPassage,474661.0,4.1629,2.0,Maneuvering,1890.0,28.0,North,94.0,West,0.5,0.5,0.0,1.2,1.2,0.0,0.5,0.0,167.0877,3.8,234.9671,7.0532,0.1278,0.0033,vessel_0
834,2019-01-17,07:00,2019-01-17,01:00,5.2,1902L,USGUM,USPON,EndOfSeaPassage,474661.0,4.1629,11.7,Sailing,8939.0385,28.0,North,93.0,West,0.0,0.0,0.0,9.5,9.5,0.0,0.6,0.0,204.3799,5.2,206.0481,32.3806,0.7934,0.0152,vessel_0
835,2019-01-17,08:48,2019-01-17,02:48,1.8,1902L,USGUM,USPON,StoppageArrival,474661.0,4.1629,4.0,Maneuvering,2406.1111,29.0,North,93.0,West,0.2,0.2,0.0,0.7,0.7,0.0,0.2,0.0,161.6287,1.8,198.4166,3.5266,0.0687,0.0017,vessel_0
840,2019-01-19,18:00,2019-01-19,12:00,3.2,1902L,USGUM,USPON,NoonStoppage,474661.0,4.1629,0.0,Drifting,3529.0625,29.0,North,93.0,West,0.3,0.3,0.0,1.8,1.8,0.0,0.4,0.0,159.3939,3.2,216.4545,8.015,0.1687,0.0038,vessel_0
841,2019-01-20,16:18,2019-01-20,10:18,22.3,1902L,USGUM,USPON,StoppageDeparture,474661.0,4.1629,0.0,Drifting,2246.009,29.0,North,93.0,West,2.6,2.6,0.0,6.2,6.2,0.0,2.7,0.0,123.7896,22.3,216.2119,36.869,0.6673,0.0173,vessel_0
854,2019-01-30,18:00,2019-01-30,12:00,4.5,1902L,USGUM,USPON,NoonRiver,474661.0,4.1629,8.0,Maneuvering,5064.8889,29.0,North,93.0,West,1.5,1.5,0.0,4.0,4.0,0.0,0.5,0.0,175.5037,4.5,198.4166,19.236,0.3585,0.0043,vessel_0
855,2019-01-30,23:00,2019-01-30,17:00,5.0,1902L,USPON,USPON,Arrival,474661.0,4.1629,11.0,Maneuvering,4117.0,29.0,North,93.0,West,1.6,1.6,0.0,2.8,2.8,0.0,0.7,0.0,136.0241,5.0,250.005,16.3506,0.2747,0.0037,vessel_0
864,2019-02-07,02:00,2019-02-06,20:00,6.6,1903,USPON,USPON,BeginOfSeaPassage,0.0,0.0,7.2,Maneuvering,6196.0606,29.0,North,93.0,West,0.2,0.2,0.0,8.0,8.0,0.0,0.8,0.0,195.6316,6.6,216.4545,28.854,0.6863,0.0065,vessel_0
865,2019-02-07,06:00,2019-02-07,00:00,4.0,1903,USPON,USPON,EndOfSeaPassage,0.0,0.0,48.0,Sailing,8743.0,28.0,North,93.0,West,0.3,0.3,0.0,7.8,7.8,0.0,0.4,0.0,223.04,4.0,238.1,27.251,0.6482,0.0061,vessel_0
866,2019-02-07,07:00,2019-02-07,01:00,1.0,1903,USPON,USPON,StoppageArrival,0.0,0.0,6.0,Maneuvering,1736.0,29.0,North,93.0,West,0.2,0.2,0.0,0.3,0.3,0.0,0.1,0.0,172.8145,1.0,178.575,1.9236,0.0311,0.0004,vessel_0
868,2019-02-08,18:00,2019-02-08,12:00,24.0,1903,USPON,USPON,NoonStoppage,0.0,0.0,0.0,Anchoring,6147.037,28.0,North,94.0,West,3.1,3.1,0.0,6.0,6.0,0.0,2.7,0.0,180.7592,5.4,219.1602,37.8308,0.6547,0.0085,vessel_0
869,2019-02-09,18:00,2019-02-09,12:00,24.0,1903,USPON,USPON,NoonStoppage,0.0,0.0,0.0,Anchoring,7034.9333,29.0,North,93.0,West,3.1,3.1,0.0,8.9,8.9,0.0,2.9,0.0,168.6854,7.5,188.8058,47.7694,0.8979,0.0107,vessel_0
870,2019-02-10,15:42,2019-02-10,09:42,21.7,1903,USPON,USPON,StoppageDeparture,0.0,0.0,0.0,Anchoring,3784.9123,29.0,North,93.0,West,3.1,3.1,0.0,3.9,3.9,0.0,2.7,0.0,180.7768,5.7,194.4163,31.0982,0.4869,0.007,vessel_0
873,2019-02-11,18:00,2019-02-11,12:00,1.9,1903,USGUM,USPON,NoonSea,75923.24,0.6659,53.0,Maneuvering,1200.0,29.0,North,93.0,West,0.3,0.3,0.0,0.4,0.4,0.0,0.2,0.0,175.4421,1.9,187.9737,2.8854,0.0454,0.0006,vessel_0
874,2019-02-11,18:36,2019-02-11,12:36,0.6,1903,USGUM,USPON,BeginOfSeaPassage,75923.24,0.6659,4.0,Maneuvering,2750.0,28.0,North,94.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,242.4291,0.6,297.625,1.9236,0.0384,0.0004,vessel_0
875,2019-02-11,22:36,2019-02-11,16:36,4.0,1903,USGUM,USPON,EndOfSeaPassage,75923.24,0.6659,46.0,Sailing,8950.0,29.0,North,93.0,West,0.1,0.1,0.0,8.6,8.6,0.0,0.5,0.0,240.2282,4.0,164.477,29.4952,0.7164,0.0066,vessel_0
876,2019-02-12,00:18,2019-02-11,18:18,1.7,1903,USGUM,USPON,StoppageArrival,75923.24,0.6659,7.0,Maneuvering,3571.1765,28.0,North,93.0,West,0.2,0.2,0.0,1.0,1.0,0.0,0.2,0.0,164.7208,1.7,210.0882,4.4884,0.0927,0.001,vessel_0
879,2019-02-13,18:00,2019-02-13,12:00,6.4,1903,USGUM,USPON,NoonRiver,75923.24,0.6659,47.0,Maneuvering,6205.9375,29.0,North,93.0,West,0.5,0.5,0.0,7.7,7.7,0.0,0.8,0.0,193.8706,6.4,208.3375,28.854,0.6644,0.0065,vessel_0
880,2019-02-13,20:00,2019-02-13,14:00,2.0,1903,USPON,USNDX,Arrival,75923.24,0.6659,6.0,Maneuvering,4221.0,29.0,North,93.0,West,0.2,0.2,0.0,1.4,1.4,0.0,0.2,0.0,165.8408,2.0,200.004,5.7708,0.1247,0.0013,vessel_0
883,2019-02-15,00:30,2019-02-14,18:30,1.9,1903,USPON,USNDX,StoppageArrival,0.0,0.0,4.0,Maneuvering,1073.1579,29.0,North,93.0,West,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.0,196.1785,1.9,233.9228,2.5648,0.0447,0.0006,vessel_0
886,2019-02-16,08:48,2019-02-16,02:48,1.8,1904RL,USNDX,USGUM,Arrival,0.0,0.0,1.0,Maneuvering,1500.0,0.0,0,0.0,0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,166.67,0.8,198.4166,1.9236,0.0288,0.0004,vessel_0
890,2019-02-18,03:06,2019-02-17,21:06,7.1,1904RL,USNDX,USGUM,BeginOfSeaPassage,559582.0,4.9077,49.0,Maneuvering,7097.0423,30.0,North,93.0,West,0.4,0.4,0.0,10.6,10.6,0.0,0.8,0.0,210.3676,7.1,201.2112,37.8308,0.8954,0.0085,vessel_0
891,2019-02-18,08:00,2019-02-18,02:00,4.9,1904RL,USNDX,USGUM,EndOfSeaPassage,559582.0,4.9077,51.0,Sailing,8060.0,28.0,North,93.0,West,0.0,0.0,0.0,7.4,7.4,0.0,0.5,0.0,187.374,4.9,226.7619,25.3274,0.6198,0.0057,vessel_0
892,2019-02-18,08:48,2019-02-18,02:48,0.8,1904RL,USNDX,USGUM,StoppageArrival,559582.0,4.9077,2.0,Maneuvering,2500.0,29.0,North,93.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,200.004,0.8,223.2187,1.9236,0.0384,0.0004,vessel_0
898,2019-02-21,06:06,2019-02-21,00:06,9.4,1904RL,USGUM,USNDX,Arrival,559582.0,4.9077,40.0,Maneuvering,3010.9574,0.0,0,0.0,0,1.0,1.0,0.0,4.6,4.6,0.0,1.1,0.0,162.5302,9.4,182.8494,21.4802,0.4372,0.0048,vessel_0
901,2019-02-22,04:12,2019-02-21,22:12,2.5,1905,USGUM,USNDX,BeginOfSeaPassage,0.0,0.0,4.0,Maneuvering,1500.0,28.0,North,93.0,West,0.3,0.3,0.0,0.6,0.6,0.0,0.3,0.0,160.0032,2.5,214.29,3.8472,0.0671,0.0009,vessel_0
902,2019-02-22,07:42,2019-02-22,01:42,3.5,1905,USGUM,USNDX,EndOfSeaPassage,0.0,0.0,44.0,Sailing,9253.1429,29.0,North,93.0,West,0.0,0.0,0.0,6.4,6.4,0.0,0.4,0.0,197.6202,3.5,190.48,21.8008,0.5342,0.0049,vessel_0
903,2019-02-22,08:54,2019-02-22,02:54,1.2,1905,USGUM,USNDX,StoppageArrival,0.0,0.0,7.0,Maneuvering,3050.8333,29.0,North,93.0,West,0.2,0.2,0.0,0.6,0.6,0.0,0.1,0.0,163.8929,1.2,148.8125,2.8854,0.055,0.0006,vessel_0
907,2019-02-24,18:00,2019-02-24,12:00,5.3,1905,USGUM,USNDX,NoonRiver,0.0,0.0,11.0,Maneuvering,5540.0,29.0,North,93.0,West,0.4,0.4,0.0,5.7,5.7,0.0,0.6,0.0,194.1323,5.3,269.5471,21.4802,0.4924,0.0048,vessel_0
908,2019-02-24,22:18,2019-02-24,16:18,4.3,1905,USNDX,USGUM,Arrival,0.0,0.0,11.0,Maneuvering,4596.9767,0.0,0,0.0,0,0.4,0.4,0.0,3.3,3.3,0.0,0.6,0.0,166.9482,4.3,249.1744,13.7858,0.3007,0.0031,vessel_0
911,2019-02-26,18:00,2019-02-26,12:00,4.8,1905,USNDX,USGUM,NoonRiver,0.0,0.0,24.0,Maneuvering,4875.0,29.0,North,93.0,West,0.4,0.4,0.0,4.0,4.0,0.0,0.6,0.0,170.9436,4.8,223.2187,16.03,0.3566,0.0036,vessel_0
912,2019-02-26,20:24,2019-02-26,14:24,2.4,1905,USNDX,USGUM,BeginOfSeaPassage,0.0,0.0,66.0,Maneuvering,10165.8333,29.0,North,93.0,West,0.0,0.0,0.0,5.8,5.8,0.0,0.3,0.0,237.7291,2.4,265.9627,19.5566,0.4806,0.0044,vessel_0
913,2019-02-27,01:30,2019-02-26,19:30,5.1,1905,USNDX,USGUM,EndOfSeaPassage,0.0,0.0,4.0,Sailing,8972.9412,28.0,North,94.0,West,0.4,0.4,0.0,9.5,9.5,0.0,0.6,0.0,207.6,5.1,250.3179,33.663,0.7961,0.0076,vessel_0
922,2019-03-04,18:00,2019-03-04,12:00,22.3,1905,USNDX,USGUM,NoonStoppage,0.0,0.0,1.4204,Maneuvering,4642.0,28.0,North,94.0,West,2.5,2.5,0.0,7.9,7.9,0.0,2.9,0.0,212.7358,8.0,233.8002,42.6398,0.8138,0.0096,vessel_0
923,2019-03-05,03:06,2019-03-04,21:06,9.1,1905,USNDX,USGUM,StoppageArrival,0.0,0.0,0.5796,Maneuvering,3753.0,28.0,North,94.0,West,1.3,1.3,0.0,1.8,1.8,0.0,1.1,0.0,239.8129,2.0,215.8599,13.4652,0.2155,0.003,vessel_0
926,2019-03-06,17:06,2019-03-06,11:06,5.1,1905,USGUM,USCRP,Arrival,0.0,0.0,18.0,Maneuvering,5306.0,0.0,0,0.0,0,0.8,0.8,0.0,1.7,1.7,0.0,0.6,0.0,160.1992,2.0,210.0882,9.9386,0.1756,0.0022,vessel_0
929,2019-03-07,14:06,2019-03-07,08:06,2.5,1906,USGUM,USCRP,BeginOfSeaPassage,64153.53,0.5626,10.0,Maneuvering,1680.0,28.0,North,94.0,West,0.2,0.2,0.0,1.0,1.0,0.0,0.3,0.0,238.1,2.5,214.29,4.809,0.0984,0.0011,vessel_0
930,2019-03-07,18:00,2019-03-07,12:00,3.9,1906,USGUM,USCRP,NoonSea,64153.53,0.5626,48.0,Sailing,7786.9231,28.0,North,95.0,West,0.0,0.0,0.0,5.7,5.7,0.0,0.4,0.0,187.6951,3.9,213.6795,19.5566,0.4783,0.0044,vessel_0
931,2019-03-08,02:12,2019-03-07,20:12,8.2,1906,USGUM,USCRP,EndOfSeaPassage,64153.53,0.5626,90.0,Sailing,8000.0,27.0,North,96.0,West,0.0,0.0,0.0,12.1,12.1,0.0,0.9,0.0,184.4549,8.2,176.3358,41.678,1.0182,0.0094,vessel_0
932,2019-03-08,03:06,2019-03-07,21:06,0.9,1906,USGUM,USCRP,StoppageArrival,64153.53,0.5626,2.0,Maneuvering,2800.0,27.0,North,96.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,158.7333,0.9,168.3535,1.9236,0.0384,0.0004,vessel_0
935,2019-03-09,18:00,2019-03-09,12:00,1.6,1906,USGUM,USCRP,NoonRiver,64153.53,0.5626,5.0,Maneuvering,1000.0,27.0,North,96.0,West,0.1,0.1,0.0,0.3,0.3,0.0,0.1,0.0,187.5037,1.6,148.8125,1.603,0.0304,0.0004,vessel_0
936,2019-03-09,23:42,2019-03-09,17:42,5.7,1906,USCRP,USGUM,Arrival,64153.53,0.5626,3.0,Maneuvering,4098.0702,27.0,North,97.0,West,0.1,0.1,0.0,4.5,4.5,0.0,0.5,0.0,192.6491,5.7,162.4464,16.3506,0.3888,0.0037,vessel_0
940,2019-03-12,06:00,2019-03-12,00:00,5.8,1906,USCRP,USGUM,BeginOfSeaPassage,702572.0,6.1617,44.0,Maneuvering,4521.0345,27.0,North,96.0,West,0.51,0.51,0.0,5.72,5.72,0.0,0.73,0.0,218.1418,5.8,199.785,22.3138,0.5022,0.005,vessel_0
941,2019-03-12,18:00,2019-03-12,12:00,12.0,1906,USCRP,USGUM,NoonSea,702572.0,6.1617,137.0,Sailing,11250.0,28.0,North,94.0,West,0.0,0.0,0.0,18.36,22.46,0.0,1.62,0.0,166.3381,12.0,278.8352,77.2005,1.8871,0.0205,vessel_0
942,2019-03-12,18:36,2019-03-12,12:36,0.6,1906,USCRP,USGUM,EndOfSeaPassage,702572.0,6.1617,10.0,Sailing,8450.0,28.0,North,94.0,West,0.0,0.0,0.0,1.22,1.22,0.0,0.09,0.0,240.3542,0.6,267.5488,4.1999,0.1026,0.0019,vessel_0
943,2019-03-12,19:30,2019-03-12,13:30,0.9,1906,USCRP,USGUM,StoppageArrival,702572.0,6.1617,2.0,Maneuvering,880.0,28.0,North,94.0,West,0.17,0.17,0.0,0.13,0.13,0.0,0.1,0.0,163.9525,0.9,221.9664,1.2824,0.0173,0.0006,vessel_0
945,2019-03-13,18:00,2019-03-13,12:00,17.5,1906,USCRP,USGUM,NoonRiver,702572.0,6.1617,5.0,Maneuvering,2580.0,28.0,North,94.0,West,2.22,2.22,0.0,9.94,9.94,0.0,1.88,0.0,219.9016,17.5,191.6159,45.0122,0.9168,0.0208,vessel_0
946,2019-03-13,19:36,2019-03-13,13:36,1.6,1906,USCRP,USGUM,StoppageArrival,702572.0,6.1617,1.0,Maneuvering,6580.0,28.0,North,94.0,West,0.09,0.09,0.0,2.12,2.12,0.0,0.15,0.0,201.136,1.6,161.4519,7.5662,0.1786,0.0035,vessel_0
951,2019-03-17,00:00,2019-03-16,18:00,2.2,1906,USCRP,USGUM,StoppageArrival,702572.0,6.1617,14.6,Maneuvering,5541.8182,28.0,North,94.0,West,0.17,0.17,0.0,2.29,2.29,0.0,0.26,0.0,187.6119,2.2,155.3234,8.7203,0.199,0.004,vessel_0
